claim_id	evidence_id	evidence_kind	location	sha256	hash_mode	architecture_requirement
ENTROPY-COUNT-MATCH	EV-ENTROPY-COUNT-MATCH	PUBLIC_PROBE	probes/P-ENTROPY-BRIDGE-3	e284f0144fce54463f785de28e13e89010992561246cfcbec22a13988d7492bc	bundle-manifest-sha256-v1	two-architecture
ENTROPY-PENTAGON-QUOTIENT	EV-ENTROPY-PENTAGON-QUOTIENT	PUBLIC_PROBE	probes/P-ENTROPY-BRIDGE-4	81186c9b2c948183a28fad39ceca9dd1ed8f2d83ed7b589edbbd985e76e55ff7	bundle-manifest-sha256-v1	two-architecture
ENTROPY-AFFINE-COCYCLE	EV-ENTROPY-AFFINE-COCYCLE	PUBLIC_PROBE	probes/P-ENTROPY-BRIDGE-4	81186c9b2c948183a28fad39ceca9dd1ed8f2d83ed7b589edbbd985e76e55ff7	bundle-manifest-sha256-v1	two-architecture
ENTROPY-COMPONENT-NOGO	EV-ENTROPY-COMPONENT-NOGO	PUBLIC_PROBE	probes/P-ENTROPY-BRIDGE-4	81186c9b2c948183a28fad39ceca9dd1ed8f2d83ed7b589edbbd985e76e55ff7	bundle-manifest-sha256-v1	two-architecture
ENTROPY-MIRROR-LAW	EV-ENTROPY-MIRROR-LAW	PUBLIC_PROBE	probes/P-ENTROPY-MIRROR-1	052c5a2c192152b1f61c698577d790bc4a87015d0f46f0f62f6fd1f6875f5d06	bundle-manifest-sha256-v1	two-architecture
CURVATURE-HISTORICAL-GAUSS-SPLIT	EV-CURVATURE-HISTORICAL-GAUSS-SPLIT	PUBLIC_PROBE	probes/P-CURVATURE-GAUSS-SPLIT-1	21469c9980d4b5f287760ab2bf919826b248f2bf750c78748bd220b39a14662d	bundle-manifest-sha256-v1	two-architecture
WALL-LI2-RUNG	EV-WALL-LI2-RUNG	INLINE_CANON	inline	520d79c7fb2fd2a3c1909877f1a7576ea61488be6652cf5c1a2a7541624b20cd	registry-scope-sha256-v1	none
PENTAGON-NORMALIZATION	EV-PENTAGON-NORMALIZATION	PUBLIC_PROBE	probes/P-PENTAGON-WEIL-1	e4a4710aec248917841546cd560f605742e41b25e709a1603da621aa250ae7d7	bundle-manifest-sha256-v1	two-architecture
J-LI-TORAL-HAAR-NOGO	EV-J-LI-TORAL-HAAR-NOGO	PUBLIC_PROBE	probes/P-J-LI-TORAL-HAAR-1	f313f2f064cd4031865f5b871ac73dd68367802e80a9e6235f591b5774be8a0e	bundle-manifest-sha256-v1	two-architecture
J-LI-E8-SHELL-MULTIPLICITY-NOGO	EV-J-LI-E8-SHELL-MULTIPLICITY-NOGO	PUBLIC_PROBE	probes/P-MCKAY-THETA-CARRIER-1	e683a57758fa8efb962cc544a7339953095a92ecfc7eb29e6a31eea4ac41a3bb	bundle-manifest-sha256-v1	two-architecture
MCKAY-THETA-FUNCTIONAL-CALCULUS-CARRIER	EV-MCKAY-THETA-FUNCTIONAL-CALCULUS-CARRIER	PUBLIC_PROBE	probes/P-MCKAY-THETA-CARRIER-1	e683a57758fa8efb962cc544a7339953095a92ecfc7eb29e6a31eea4ac41a3bb	bundle-manifest-sha256-v1	two-architecture
J-LI-LAMBDA-HAAR-HS-NOGO	EV-J-LI-LAMBDA-HAAR-HS-NOGO	PUBLIC_PROBE	probes/P-R2-LAMBDA-HAAR-1	811c41d0d1b1ec00fa1d114385c7915bd648dfea8c0e773ca41c292768156bdc	bundle-manifest-sha256-v1	two-architecture
LAMBDA-BOUNDARY-HS-KOOPMAN	EV-LAMBDA-BOUNDARY-HS-KOOPMAN	PUBLIC_PROBE	probes/P-R2-LAMBDA-HAAR-1	811c41d0d1b1ec00fa1d114385c7915bd648dfea8c0e773ca41c292768156bdc	bundle-manifest-sha256-v1	two-architecture
J-LI-LAMBDA-SHIFT-NOGO	EV-J-LI-LAMBDA-SHIFT-NOGO	PUBLIC_PROBE	probes/P-R2-SCALING-SHIFT-1	377cb9d78325895e0ef33abd26617428d6aa83dcb547cc8f11c001b846d871af	bundle-manifest-sha256-v1	two-architecture
LAMBDA-DISCRETE-SCALING-SINGLE-UNITARY-CARRIER	EV-LAMBDA-DISCRETE-SCALING-SINGLE-UNITARY-CARRIER	PUBLIC_PROBE	probes/P-R2-SCALING-SHIFT-1	377cb9d78325895e0ef33abd26617428d6aa83dcb547cc8f11c001b846d871af	bundle-manifest-sha256-v1	two-architecture
LAMBDA-COCYCLE-ANGLES	EV-LAMBDA-COCYCLE-ANGLES	PUBLIC_PROBE	probes/P-R2-LAMBDA-HAAR-1	811c41d0d1b1ec00fa1d114385c7915bd648dfea8c0e773ca41c292768156bdc	bundle-manifest-sha256-v1	two-architecture
LAMBDA-COCYCLE-BRANCH-COLLAPSE	EV-LAMBDA-COCYCLE-BRANCH-COLLAPSE	PUBLIC_PROBE	probes/P-LAMBDA-COCYCLE-ANGLES-1	6fa30375944a0c5ad2ed84705191552442dc1024b4248046a1382f5a0caf7710	bundle-manifest-sha256-v1	two-architecture
LAMBDA-COCYCLE-GRID-EQUIVALENCE	EV-LAMBDA-COCYCLE-GRID-EQUIVALENCE	PUBLIC_PROBE	probes/P-LAMBDA-COCYCLE-ANGLES-2	d721d7dea495f447f136a30fc310d99fee27b5fa3af7515c62fb662d120486f2	bundle-manifest-sha256-v1	two-architecture
O-R2-K-JUNCTION-PIN	EV-O-R2-K-JUNCTION-PIN	PUBLIC_PROBE	probes/P-R2-K-JUNCTION-PIN-1	4197268686fccc7474c848ffb166792100c7bc243c5463aacbe3c05212519e5d	bundle-manifest-sha256-v1	two-architecture
RAMIFIED-TM-LIFT	EV-RAMIFIED-TM-LIFT	PUBLIC_PROBE	probes/P-RAMIFIED-TM-LIFT-1	0125b93f2e0245ae880664ad96354399369c2488ad35030d88cd8e7c37a1f37d	bundle-manifest-sha256-v1	two-architecture
CARRY-J-CHECKPOINT	EV-CARRY-J-CHECKPOINT	PUBLIC_PROBE	probes/P-CARRY-J-CHECKPOINT-1	49b0dd11a5598ae21ce77b20319ae0e2d9a9711aa7d72982e7a0f4c96cf721e6	bundle-manifest-sha256-v1	two-architecture
KERNEL-Z6-SYNCHRONIZATION	EV-KERNEL-Z6-SYNCHRONIZATION	PUBLIC_PROBE	probes/P-KERNEL-Z6-SYNCHRONIZATION-1	7ac0cae9685575c8bd92f1c3f39603e0fc7a148fae5db80746fbcc1e5e4de1b9	bundle-manifest-sha256-v1	two-architecture
CARRY-PENTAD	EV-CARRY-PENTAD	PUBLIC_PROBE	probes/P-CARRY-PENTAD-1	d3098f84a71d9631f83e293f7b580d18e7dd383fba2e7d0eddcb8cad21a23a74	bundle-manifest-sha256-v1	two-architecture
METAL-TRACE-CASCADE	EV-METAL-TRACE-CASCADE	PUBLIC_PROBE	probes/P-METAL-TRACE-1	e21f41e812b6931b985861276151256e55251c07b998cbe7ea52b43bee88c0b9	bundle-manifest-sha256-v1	two-architecture
SQRT-PHI-DIGIT-LIFT	EV-SQRT-PHI-DIGIT-LIFT	PUBLIC_PROBE	probes/P-SQRT-PHI-DIGIT-1	c1fbb8c25e59723e40f62ff0cd2602663f1c512bd9a562b4bb4fa309714e86f1	bundle-manifest-sha256-v1	two-architecture
GOLDEN-SIX-LINE-SYM2-FRAME	EV-GOLDEN-SIX-LINE-SYM2-FRAME	PUBLIC_PROBE	probes/P-TM-SYM2-FRAME-1	c01530540a387bbc446d3b3fba5cc299f0502eb581fd13d1e3dccc214785c41c	bundle-manifest-sha256-v1	two-architecture
FIRED-COMMUTATOR-NOGO	EV-FIRED-COMMUTATOR-NOGO	PUBLIC_PROBE	probes/P-FIRED-COMMUTATOR-NOGO-1	9a9886a97c0608c34d6872529fcf325563f7e7e6091fd700206d31e496fbd495	bundle-manifest-sha256-v1	two-architecture
TIME-CUT-READING	EV-TIME-CUT-READING	INLINE_CANON	inline	4f1455918565d3a87602223bb72d189913da408963d0f25012468c857bc584c9	registry-scope-sha256-v1	none
QUANT-SCHWINGER-TARGET	EV-QUANT-SCHWINGER-TARGET	INLINE_CANON	inline	b5711187fef0a23569061a7f55ba28c6d1c7fb1e6db2c14d46e1829b2da5cf7b	registry-scope-sha256-v1	none
C20-TEICHMULLER-SPLIT	EV-C20-TEICHMULLER-SPLIT	PUBLIC_PROBE	probes/P-C20-TEICHMULLER-SPLIT-2	bca1d2850ed40871bc8304defca46ee33f84f31f71a7197b30dfdbc2ded4db90	bundle-manifest-sha256-v1	two-architecture
TM-SYM2-PROJECTIVE-FOURFOLD	EV-TM-SYM2-PROJECTIVE-FOURFOLD	PUBLIC_PROBE	probes/P-TM-SYM2-MEASURE-1	f943c0fc8412fd6f39a0d21a6e51fffe4bda2d06ad8ec78e41816e44a35b113d	bundle-manifest-sha256-v1	two-architecture
TM-SYM2-SEMILINEAR-TWOFOLD	EV-TM-SYM2-SEMILINEAR-TWOFOLD	PUBLIC_PROBE	probes/P-TM-SYM2-SEMILINEAR-GAUGE-1	016bd059695ed9eb9ba21f7f36c9bd1ef90798fc130816ef6537c971080cfa1a	bundle-manifest-sha256-v1	two-architecture
TM-SYM2-REVERSAL-CLOSURE	EV-TM-SYM2-REVERSAL-CLOSURE	PUBLIC_PROBE	probes/P-TM-SYM2-REVERSAL-CLOSURE-1	b329f3a65f821690e8ab1514b6ab2cc9c307ba05ebcccaf6c0d326bd36dc619e	bundle-manifest-sha256-v1	two-architecture
TM-SYM2-PHYSICAL-MEASURE	EV-TM-SYM2-PHYSICAL-MEASURE	PUBLIC_PROBE	probes/P-TM-SYM2-BORN-HALVING-1	acc598e670eb7e57f689a6ecc970438ce7211d1a097514a78847100e8871fa59	bundle-manifest-sha256-v1	two-architecture
WALL-CIRCLE-LEMMA	EV-WALL-CIRCLE-LEMMA	INLINE_CANON	inline	cebb794dec49cf9e425319fd6dc95db03385c4f3f6df3fe1133b95ffb769ab96	registry-scope-sha256-v1	none
METRO-FINITE-STATE-RATIONALITY	EV-METRO-FINITE-STATE-RATIONALITY	INLINE_CANON	inline	dd95c191eeb6cf04735d7ec3caae8fbe48a5411122427bfb536d2d5deeacff24	registry-scope-sha256-v1	none
METRO-REDUCTION-CALCULUS	EV-METRO-REDUCTION-CALCULUS	INLINE_CANON	inline	6cc54ceb510769393c558534ba5d72e371b23e7d06937a8ce56059b8610bece3	registry-scope-sha256-v1	none
METRO-ADMISSIBILITY-DIM	EV-METRO-ADMISSIBILITY-DIM	INLINE_CANON	inline	4607286c31d4fcc8142d1ee01f835f155737363a91a693516f41357deb2c9d31	registry-scope-sha256-v1	none
ENTROPY-CYLINDER-NOGO-CURSOR	EV-ENTROPY-CYLINDER-NOGO-CURSOR	PUBLIC_PROBE	probes/P-ENTROPY-CURSOR-CLOSURE-1	422ca1708e351b067f31134965f70d150194c4a6041be0351c9c131b3086f370	bundle-manifest-sha256-v1	two-architecture
C8-BILINEAR-SHADOW	EV-C8-BILINEAR-SHADOW	PUBLIC_PROBE	probes/P-C8-BILINEAR-SHADOW-2	72728a88f45af777656a39d313b79c8189e2dfa2fa587e08fac5bf02aa6b234d	bundle-manifest-sha256-v1	two-architecture
METRO-REDUCTION-ARROWS	EV-METRO-REDUCTION-ARROWS	PUBLIC_PROBE	probes/P-METRO-REDUCTION-ARROWS-4	7864cb2ea6a6939cc477efa89f005fd71943091b446866decfa5a4db9036e8c6	bundle-manifest-sha256-v1	one-architecture
DRIFT-IS-THE-READ	EV-DRIFT-IS-THE-READ	PUBLIC_PROBE	probes/P-BOOST-COHERENCE-1	0e2c9daaee5a7c189615f1941894015be2b9e59a71a1183cfc6ed207c9c8d083	bundle-manifest-sha256-v1	two-architecture
READ-REDUNDANCY-PRIME-SUPPORT	EV-READ-REDUNDANCY-PRIME-SUPPORT	PUBLIC_PROBE	probes/P-READ-REDUNDANCY-1	c20dfe7530804eeaf4ba81d60db9117da073676c6530c0b5cc3320b2ad244427	bundle-manifest-sha256-v1	two-architecture
COIN-SELECTION-CONDITIONAL	EV-COIN-SELECTION-CONDITIONAL	PUBLIC_PROBE	probes/P-BOOST-COHERENCE-1	0e2c9daaee5a7c189615f1941894015be2b9e59a71a1183cfc6ed207c9c8d083	bundle-manifest-sha256-v1	two-architecture
COIN-MINIMAL-READ	EV-COIN-MINIMAL-READ	PUBLIC_PROBE	probes/P-BOOST-COHERENCE-1	0e2c9daaee5a7c189615f1941894015be2b9e59a71a1183cfc6ed207c9c8d083	bundle-manifest-sha256-v1	two-architecture
MINIMAL-READ-DERIVATION	EV-MINIMAL-READ-DERIVATION	PUBLIC_PROBE	probes/P-BOOST-COHERENCE-1	0e2c9daaee5a7c189615f1941894015be2b9e59a71a1183cfc6ed207c9c8d083	bundle-manifest-sha256-v1	two-architecture
PHOTON-KAPPA-LEMMA	EV-PHOTON-KAPPA-LEMMA	PUBLIC_PROBE	probes/P-PHOTON-KAPPA-LEMMA-1	b0f14e92c008fdd5fcdbc6f0960aac0e1b5b55bb85b1e05dd3945fa67b31f0d6	bundle-manifest-sha256-v1	two-architecture
TM-SYM2-SPECTRAL-COHERENCE	EV-TM-SYM2-SPECTRAL-COHERENCE	PUBLIC_PROBE	probes/P-TM-SYM2-SPECTRAL-COHERENCE-1	22662135d6e5e6a7cd6729690a98f6c2998bcedd24f8cd696feb5cc16d81e60c	bundle-manifest-sha256-v1	two-architecture
CM-ALTERNATING-PENCIL	EV-CM-ALTERNATING-PENCIL	PUBLIC_PROBE	probes/P-CM-ALTERNATING-PENCIL-1	74e15b610ef60afab903b241ff550febd08ce6ca8a685f0b1be698e1528163ed	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-DIVISOR-BRIDGE	EV-TM-HANKEL-DIVISOR-BRIDGE	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-SQUAREFUL-RANK-NOGO	EV-TM-HANKEL-SQUAREFUL-RANK-NOGO	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-EXTREMAL-WITT-SKELETON	EV-TM-HANKEL-EXTREMAL-WITT-SKELETON	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-K2-TRANSFER	EV-TM-HANKEL-K2-TRANSFER	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-K3-UNIVERSAL-TRANSFER	EV-TM-HANKEL-K3-UNIVERSAL-TRANSFER	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-K3-TWO-SCALAR-CLASSIFICATION	EV-TM-HANKEL-K3-TWO-SCALAR-CLASSIFICATION	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
TM-HANKEL-K3-QUADRATIC-INVARIANT-SUFFICIENCY	EV-TM-HANKEL-K3-QUADRATIC-INVARIANT-SUFFICIENCY	PUBLIC_PROBE	probes/P-TM-HANKEL-K3-TRANSFER-1	364f459aee2910edc27e3fa7c85e692f0a8f93cf7c17e7bc0771daa334b53592	bundle-manifest-sha256-v1	two-architecture
ARITHMETIC-RAPIDITY-DECOMPOSITION	EV-ARITHMETIC-RAPIDITY-DECOMPOSITION	PUBLIC_PROBE	probes/P-ARITH-RAPIDITY-1	e053d4950e368c7815f6df723b4dde316c6bb5a17d4f8d62f8fcee8eeb105fda	bundle-manifest-sha256-v1	two-architecture
SPLIT-PRIME-RAPIDITY-CLASS	EV-SPLIT-PRIME-RAPIDITY-CLASS	PUBLIC_PROBE	probes/P-ARITH-RAPIDITY-1	e053d4950e368c7815f6df723b4dde316c6bb5a17d4f8d62f8fcee8eeb105fda	bundle-manifest-sha256-v1	two-architecture
SPLIT-PRIME-RAPIDITY-CONSTRUCTION-AGREEMENT	EV-SPLIT-PRIME-RAPIDITY-CONSTRUCTION-AGREEMENT	PUBLIC_PROBE	probes/P-ARITH-RAPIDITY-1	e053d4950e368c7815f6df723b4dde316c6bb5a17d4f8d62f8fcee8eeb105fda	bundle-manifest-sha256-v1	two-architecture
SPLIT-PRIME-RAPIDITY-INDEPENDENCE	EV-SPLIT-PRIME-RAPIDITY-INDEPENDENCE	PUBLIC_PROBE	probes/P-SPLIT-PRIME-INDEPENDENCE-1	8c293da2f9b3af5d96e20fea472be19676d18328350bb2c0800ed68de2e7ffbf	bundle-manifest-sha256-v1	two-architecture
REDUCED-SPLIT-GENERATOR-HEIGHT	EV-REDUCED-SPLIT-GENERATOR-HEIGHT	PUBLIC_PROBE	probes/P-SPLIT-PRIME-INDEPENDENCE-1	8c293da2f9b3af5d96e20fea472be19676d18328350bb2c0800ed68de2e7ffbf	bundle-manifest-sha256-v1	two-architecture
SPLIT-PRIME-RAPIDITY-QUANTITATIVE-SEPARATION	EV-SPLIT-PRIME-RAPIDITY-QUANTITATIVE-SEPARATION	PUBLIC_PROBE	probes/P-SPLIT-RAPIDITY-QUANTITATIVE-SEPARATION-1	ea59451558e513f16ee471b3bf9ccddfa0bc6e1cabbed70d27809cedfeb25ecb	bundle-manifest-sha256-v1	two-architecture
SPLIT-RAPIDITY-FEJER-GRAM-BOUND	EV-SPLIT-RAPIDITY-FEJER-GRAM-BOUND	PUBLIC_PROBE	probes/P-SPLIT-RAPIDITY-QUANTITATIVE-SEPARATION-1	ea59451558e513f16ee471b3bf9ccddfa0bc6e1cabbed70d27809cedfeb25ecb	bundle-manifest-sha256-v1	two-architecture
SUZUKI-LOCAL-CAPACITY-NOGO	EV-SUZUKI-LOCAL-CAPACITY-NOGO	PUBLIC_PROBE	probes/P-SUZUKI-LOCAL-CAPACITY-NOGO-1	0891418a788e7e2d1d4795af8883020dbcd78c7ea2f9f9fefb41b055131deb65	bundle-manifest-sha256-v1	two-architecture
SUZUKI-PRIME-FREE-WINDOW	EV-SUZUKI-PRIME-FREE-WINDOW	PUBLIC_PROBE	probes/P-SUZUKI-LOCAL-CAPACITY-NOGO-1	0891418a788e7e2d1d4795af8883020dbcd78c7ea2f9f9fefb41b055131deb65	bundle-manifest-sha256-v1	two-architecture
SUZUKI-EVENT-COUNT	EV-SUZUKI-EVENT-COUNT	PUBLIC_PROBE	probes/P-SUZUKI-LOCAL-CAPACITY-NOGO-1	0891418a788e7e2d1d4795af8883020dbcd78c7ea2f9f9fefb41b055131deb65	bundle-manifest-sha256-v1	two-architecture
QDD-ALGEBRAIC-FACTORIZATION	EV-QDD-ALGEBRAIC-FACTORIZATION	REPRODUCTION	reproduce/qdd-route-a	897f18e27e822a96ece61048cb17d4a5488b267d014f2bb10787f1a56edc8c6a	bundle-manifest-sha256-v1	two-architecture
QDD-PROJECTOR-PAIR-TR4	EV-QDD-PROJECTOR-PAIR-TR4	REPRODUCTION	reproduce/qdd-route-a	897f18e27e822a96ece61048cb17d4a5488b267d014f2bb10787f1a56edc8c6a	bundle-manifest-sha256-v1	two-architecture
QDD-QCARRIER-DIAGONAL-BOUNDARY	EV-QDD-QCARRIER-DIAGONAL-BOUNDARY	REPRODUCTION	reproduce/qdd-route-a	897f18e27e822a96ece61048cb17d4a5488b267d014f2bb10787f1a56edc8c6a	bundle-manifest-sha256-v1	two-architecture
QDD-INSTRUMENT-NONSELECTION	EV-QDD-INSTRUMENT-NONSELECTION	PUBLIC_PROBE	probes/P-QDD-INSTRUMENT-NONSELECTION-1	d49930ce735413cb58601d85d697b6dc049e5571f50cdf16d837206db26727e2	bundle-manifest-sha256-v1	two-architecture
QDD-INSTRUMENT-APPARATUS	EV-QDD-INSTRUMENT-APPARATUS	INLINE_CANON	inline	0b10264cce9764c2e1dbddb91166aef061af041b8db73226445377801cd902d1	registry-scope-sha256-v1	none
TM-SHEET-SYNCHRONIZING-GRAPH	EV-TM-SHEET-SYNCHRONIZING-GRAPH	PUBLIC_PROBE	probes/P-TM-SHEET-SYNCHRONIZING-GRAPH-1	dee04378fda73e3297799740db426a4c930d0ce29257330a662e999713f94303	bundle-manifest-sha256-v1	two-architecture
QPAIR-DET-AREA-SLOT-COMPARISON	EV-QPAIR-DET-AREA-SLOT-COMPARISON	PUBLIC_PROBE	probes/P-QPAIR-RELATIONAL-AREA-1	5c02838a8d0bfe822fd30d703b6b0dad71cc459cbede3b9347ed8dfccd25a47f	bundle-manifest-sha256-v1	two-architecture
QPAIR-DET-AREA-PLACE-PAIR	EV-QPAIR-DET-AREA-PLACE-PAIR	PUBLIC_PROBE	probes/P-QPAIR-RELATIONAL-AREA-1	5c02838a8d0bfe822fd30d703b6b0dad71cc459cbede3b9347ed8dfccd25a47f	bundle-manifest-sha256-v1	two-architecture
PISTON-2X2-RESHAPE-WEDGE	EV-PISTON-2X2-RESHAPE-WEDGE	PUBLIC_PROBE	probes/P-PISTON-RELATIONAL-WEDGE-1	680d4ea3a134d3523f67260b64d21720f4ed5777b36c055b9d23ae3f4c00d2b8	bundle-manifest-sha256-v1	two-architecture
QDD-TR4-OCCURRENCE-WEIGHT-WEDGE-BLIND	EV-QDD-TR4-OCCURRENCE-WEIGHT-WEDGE-BLIND	PUBLIC_PROBE	probes/P-PISTON-RELATIONAL-WEDGE-1	680d4ea3a134d3523f67260b64d21720f4ed5777b36c055b9d23ae3f4c00d2b8	bundle-manifest-sha256-v1	two-architecture
PISTON-WEDGE-LIFT-CENSUS	EV-PISTON-WEDGE-LIFT-CENSUS	PUBLIC_PROBE	probes/P-PISTON-RELATIONAL-WEDGE-1	680d4ea3a134d3523f67260b64d21720f4ed5777b36c055b9d23ae3f4c00d2b8	bundle-manifest-sha256-v1	two-architecture
PURE-QUBIT-RELATIONAL-AREA	EV-PURE-QUBIT-RELATIONAL-AREA	PUBLIC_PROBE	probes/P-PURE-QUBIT-RELATIONAL-GEOMETRY-2	bcfc2d7c1552fb4b42e64f4bca7a3025415893152129aea67a45585f6d15320e	bundle-manifest-sha256-v1	two-architecture
PURE-QUBIT-LOCAL-RELATION-PYTHAGORAS	EV-PURE-QUBIT-LOCAL-RELATION-PYTHAGORAS	PUBLIC_PROBE	probes/P-PURE-QUBIT-RELATIONAL-GEOMETRY-2	bcfc2d7c1552fb4b42e64f4bca7a3025415893152129aea67a45585f6d15320e	bundle-manifest-sha256-v1	two-architecture
PURE-QUBIT-RELATIONAL-CHSH	EV-PURE-QUBIT-RELATIONAL-CHSH	PUBLIC_PROBE	probes/P-PURE-QUBIT-RELATIONAL-GEOMETRY-2	bcfc2d7c1552fb4b42e64f4bca7a3025415893152129aea67a45585f6d15320e	bundle-manifest-sha256-v1	two-architecture
PURE-QUBIT-RELATIONAL-READING	EV-PURE-QUBIT-RELATIONAL-READING	PUBLIC_PROBE	probes/P-PURE-QUBIT-RELATIONAL-GEOMETRY-2	bcfc2d7c1552fb4b42e64f4bca7a3025415893152129aea67a45585f6d15320e	bundle-manifest-sha256-v1	two-architecture
BELL-CAUSAL-ACCOUNTING	EV-BELL-CAUSAL-ACCOUNTING	INLINE_CANON	inline	7636da742da5f742878764eeef2c6a2a56591dc92d23d22c5177aed5a4f6e1fc	registry-scope-sha256-v1	none
DQRC-INTEGER-CENSUS-ARITHMETIC	EV-DQRC-INTEGER-CENSUS-ARITHMETIC	PUBLIC_PROBE	probes/P-DQRC-ARITHMETIC-RECONSTRUCTION-1	25af7d719a244e4d877cf364736f9f9d0c4d0d45ff07a3611f7ff39b1679ee4b	bundle-manifest-sha256-v1	two-architecture
DQRC-HORODECKI-REENCODING	EV-DQRC-HORODECKI-REENCODING	PUBLIC_PROBE	probes/P-DQRC-ARITHMETIC-RECONSTRUCTION-1	25af7d719a244e4d877cf364736f9f9d0c4d0d45ff07a3611f7ff39b1679ee4b	bundle-manifest-sha256-v1	two-architecture
DQRC-H-COEFFICIENT-NONSELECTION	EV-DQRC-H-COEFFICIENT-NONSELECTION	PUBLIC_PROBE	probes/P-DQRC-ARITHMETIC-RECONSTRUCTION-1	25af7d719a244e4d877cf364736f9f9d0c4d0d45ff07a3611f7ff39b1679ee4b	bundle-manifest-sha256-v1	two-architecture
DQRC-ORIGIN-NONSELECTION	EV-DQRC-ORIGIN-NONSELECTION	PUBLIC_PROBE	probes/P-DQRC-ARITHMETIC-RECONSTRUCTION-1	25af7d719a244e4d877cf364736f9f9d0c4d0d45ff07a3611f7ff39b1679ee4b	bundle-manifest-sha256-v1	two-architecture
DQRC-MAXIMAL-SECTOR-FIELD-BOUNDARY	EV-DQRC-MAXIMAL-SECTOR-FIELD-BOUNDARY	PUBLIC_PROBE	probes/P-DQRC-ARITHMETIC-RECONSTRUCTION-1	25af7d719a244e4d877cf364736f9f9d0c4d0d45ff07a3611f7ff39b1679ee4b	bundle-manifest-sha256-v1	two-architecture
DE-W-CONSTANT	EV-DE-W-CONSTANT	PUBLIC_PROBE	probes/P-DE-W-ARMING-2	de047b7352a06cfa2ab5a71f128bc9f57bef41c9be4456af3ddc21e2863b5f17	bundle-manifest-sha256-v1	two-architecture
J-LI-PENTAGON-DILATION-DEFICIENCY	EV-J-LI-PENTAGON-DILATION-DEFICIENCY	PUBLIC_PROBE	probes/P-PENTAGON-ONLY-DILATIONS-1	6ac195fbe217d35951c5c3b036a3c6f3e842000f17a2702446b51ce303101a2d	bundle-manifest-sha256-v1	two-architecture
PENTAGON-ONLY-DILATIONS	EV-PENTAGON-ONLY-DILATIONS	PUBLIC_PROBE	probes/P-PENTAGON-ONLY-DILATIONS-1	6ac195fbe217d35951c5c3b036a3c6f3e842000f17a2702446b51ce303101a2d	bundle-manifest-sha256-v1	two-architecture
J-LI-CYCLIC-CARRIER-DIMENSION	EV-J-LI-CYCLIC-CARRIER-DIMENSION	PUBLIC_PROBE	probes/P-J-LI-CARRIER-NOGO-1	67b2a979ed1e871e5f6c56867dcca4d727821a0599820812bc0898d05e78219b	bundle-manifest-sha256-v1	two-architecture
KERNEL-SUBSET-LANDSCAPE	EV-KERNEL-SUBSET-LANDSCAPE	PUBLIC_PROBE	probes/P-KERNEL-SUBSET-LANDSCAPE-1	fe149d5d97addf714ab471bcded880c0a4dc18166c62c1b8c02e7fd4ba64599c	bundle-manifest-sha256-v1	two-architecture
J-TORAL-ENTROPY	EV-J-TORAL-ENTROPY	PUBLIC_PROBE	probes/P-ENTROPY-RESIDUE-MATH-1	299820ba97ecf0bcef85e33a22cf71784d4fc385a65ae674a4834c705bbc1a97	bundle-manifest-sha256-v1	two-architecture
TM-ENTROPY-ZERO	EV-TM-ENTROPY-ZERO	PUBLIC_PROBE	probes/P-ENTROPY-RESIDUE-MATH-1	299820ba97ecf0bcef85e33a22cf71784d4fc385a65ae674a4834c705bbc1a97	bundle-manifest-sha256-v1	two-architecture
BINARY-READ-RELATIVE-ENTROPY	EV-BINARY-READ-RELATIVE-ENTROPY	PUBLIC_PROBE	probes/P-ENTROPY-RESIDUE-MATH-1	299820ba97ecf0bcef85e33a22cf71784d4fc385a65ae674a4834c705bbc1a97	bundle-manifest-sha256-v1	two-architecture
J-MAHLER-MEASURE	EV-J-MAHLER-MEASURE	PUBLIC_PROBE	probes/P-TWOLOGPHI-INVARIANTS-1	78267f36a457c99965cb1f0caa3115b487a9d294a5d709664a4a99a47a8f2d5d	bundle-manifest-sha256-v1	two-architecture
